File,aid,Date,0,2,3,8,17,25,65,73,81,89,129,137,145,153
QC_Day_2019189_aid0001,aid0001,2019-07-08,427159,366710,34183,140.0,120218.0,,183876,18.0,79085,,1595.0,,2530,
QC_Day_2019190_aid0001,aid0001,2019-07-09,462385,328485,34183,178.0,273402.0,,40359,6.0,74209,,,,2307,
QC_Day_2019191_aid0001,aid0001,2019-07-10,348618,514721,34183,388.0,64676.0,,86562,,165323,,125.0,,918,
QC_Day_2019192_aid0001,aid0001,2019-07-11,602959,223022,34183,480.0,212338.0,,62978,,70920,,5759.0,,2875,
QC_Day_2019193_aid0001,aid0001,2019-07-12,25,1166735,34183,,,,1861,,4707,,1484.0,,6519,
QC_Day_2019194_aid0001,aid0001,2019-07-13,557115,125839,34183,648.0,220451.0,,185682,4.0,85911,,2617.0,,3064,
QC_Day_2019195_aid0001,aid0001,2019-07-14,670576,114723,34183,119.0,198251.0,1.0,74106,14.0,110457,,2445.0,,10639,
QC_Day_2019196_aid0001,aid0001,2019-07-15,372784,376915,34183,602.0,263059.0,1.0,90101,2.0,76966,,128.0,,773,
QC_Day_2019197_aid0001,aid0001,2019-07-16,435980,263668,34183,141.0,211707.0,,145207,4.0,123310,,8.0,,1306,
QC_Day_2019198_aid0001,aid0001,2019-07-17,386893,499322,34183,67.0,94392.0,,101147,6.0,95459,,2243.0,,1802,
QC_Day_2019199_aid0001,aid0001,2019-07-18,655789,120481,34183,218.0,266097.0,1.0,67829,3.0,70244,,49.0,,620,
QC_Day_2019200_aid0001,aid0001,2019-07-19,677518,200484,34183,324.0,81865.0,,63200,1.0,137474,,1428.0,,19037,
QC_Day_2019201_aid0001,aid0001,2019-07-20,787760,21316,34183,324.0,292535.0,,21438,,57192,,375.0,,391,
QC_Day_2019202_aid0001,aid0001,2019-07-21,695453,271878,34183,185.0,115567.0,,32680,13.0,56794,1.0,2522.0,,6238,
QC_Day_2019203_aid0001,aid0001,2019-07-22,396236,487159,34183,244.0,45602.0,,152350,5.0,83887,,7172.0,,8676,
QC_Day_2019204_aid0001,aid0001,2019-07-23,383836,603294,34183,4.0,21461.0,,102013,10.0,60607,,1140.0,,8966,
QC_Day_2019205_aid0001,aid0001,2019-07-24,544213,443452,34183,87.0,11986.0,,114420,36.0,51084,7.0,5912.0,,10134,
QC_Day_2019206_aid0001,aid0001,2019-07-25,441941,499297,34183,31.0,70861.0,,88364,2.0,70206,,,,10629,
QC_Day_2019207_aid0001,aid0001,2019-07-26,420985,492649,34183,33.0,39639.0,,68576,3.0,136467,,2342.0,,20637,
QC_Day_2019208_aid0001,aid0001,2019-07-27,697788,91999,34183,121.0,246437.0,,48214,6.0,94137,,766.0,15.0,1848,
QC_Day_2019209_aid0001,aid0001,2019-07-28,632718,276486,34183,145.0,61628.0,,86014,1.0,95691,,2779.0,,25869,
QC_Day_2019210_aid0001,aid0001,2019-07-29,589943,199045,34183,163.0,175481.0,,104829,2.0,103169,,1486.0,,7213,
QC_Day_2019211_aid0001,aid0001,2019-07-30,677810,306415,34183,66.0,114647.0,,26912,,49725,,812.0,,4944,
QC_Day_2019212_aid0001,aid0001,2019-07-31,629253,327485,34183,132.0,55516.0,,71238,,94674,,188.0,,2845,
QC_Day_2019213_aid0001,aid0001,2019-08-01,759345,87694,34183,58.0,247915.0,,23763,,59580,,66.0,,2910,
QC_Day_2019214_aid0001,aid0001,2019-08-02,618652,379363,34183,67.0,45355.0,,45759,,86949,2.0,959.0,,4225,
QC_Day_2019215_aid0001,aid0001,2019-08-03,615969,224031,34183,13.0,121496.0,,61698,,140321,,2002.0,,15801,
QC_Day_2019216_aid0001,aid0001,2019-08-04,546090,483188,34183,60.0,24345.0,,66067,1.0,45337,,842.0,,15401,
QC_Day_2019217_aid0001,aid0001,2019-08-05,414594,441738,34183,43.0,131982.0,,61265,,123808,,1390.0,,6511,
QC_Day_2019218_aid0001,aid0001,2019-08-06,404223,599131,34183,36.0,40705.0,,82561,5.0,45369,,978.0,,8323,
QC_Day_2019219_aid0001,aid0001,2019-08-07,304717,411837,34183,19.0,106264.0,,230178,8.0,108735,,9327.0,,10246,
QC_Day_2019220_aid0001,aid0001,2019-08-08,392582,428211,34183,7.0,198018.0,,66229,2.0,91656,,1143.0,,3483,
QC_Day_2019221_aid0001,aid0001,2019-08-09,222767,669290,34183,21.0,129101.0,,91882,,66057,,846.0,,1367,
QC_Day_2019222_aid0001,aid0001,2019-08-10,373920,418914,34183,4.0,269707.0,,68164,,48919,,328.0,,1375,
QC_Day_2019223_aid0001,aid0001,2019-08-11,441173,343956,34183,20.0,124283.0,,80168,4.0,188599,,771.0,,2357,
QC_Day_2019224_aid0001,aid0001,2019-08-12,686827,84602,34183,35.0,234881.0,,56979,,112346,,5067.0,,594,
QC_Day_2019225_aid0001,aid0001,2019-08-13,702183,135816,34183,36.0,115310.0,,43529,1.0,184173,,71.0,,212,
QC_Day_2019226_aid0001,aid0001,2019-08-14,655132,94989,34183,29.0,301234.0,,78292,5.0,47897,,2976.0,,777,
QC_Day_2019227_aid0001,aid0001,2019-08-15,773936,32978,34183,25.0,171154.0,,14874,1.0,187519,,,,844,
QC_Day_2019228_aid0001,aid0001,2019-08-16,714043,50952,34183,30.0,223696.0,,67884,,124201,,223.0,,302,
QC_Day_2019229_aid0001,aid0001,2019-08-17,734187,71142,34183,20.0,318613.0,,21519,1.0,35474,,6.0,,369,
QC_Day_2019230_aid0001,aid0001,2019-08-18,666951,347170,34183,12.0,56361.0,,31749,,75044,,614.0,,3430,
QC_Day_2019231_aid0001,aid0001,2019-08-19,645780,151039,34183,25.0,192198.0,,52995,,136685,,54.0,,2555,
QC_Day_2019232_aid0001,aid0001,2019-08-20,684737,119570,34183,13.0,110860.0,,49991,,215824,,,,336,
QC_Day_2019233_aid0001,aid0001,2019-08-21,316704,495256,34183,8.0,217620.0,,41348,,108581,,1579.0,,235,
QC_Day_2019234_aid0001,aid0001,2019-08-22,572292,339963,34183,13.0,101138.0,,69343,,94461,,51.0,,4070,
QC_Day_2019235_aid0001,aid0001,2019-08-23,421678,358120,34183,16.0,246258.0,,105626,,37746,,10961.0,,926,
QC_Day_2019236_aid0001,aid0001,2019-08-24,721382,108262,34183,13.0,239482.0,,32023,1.0,74251,,2946.0,,2971,
QC_Day_2019237_aid0001,aid0001,2019-08-25,705185,126224,34183,14.0,182689.0,,63711,,99949,,1805.0,,1754,
QC_Day_2019238_aid0001,aid0001,2019-08-26,779288,66275,34183,22.0,192666.0,,23290,,113623,,2.0,,6165,
QC_Day_2019239_aid0001,aid0001,2019-08-27,707652,269429,34183,45.0,57947.0,,40152,8.0,97300,,4735.0,,4063,
QC_Day_2019240_aid0001,aid0001,2019-08-28,523735,160229,34183,2.0,179518.0,,144940,6.0,164336,,5308.0,,3257,
QC_Day_2019241_aid0001,aid0001,2019-08-29,548976,225056,34183,10.0,227159.0,,94559,1.0,81638,,879.0,,3053,
QC_Day_2019242_aid0001,aid0001,2019-08-30,669105,89454,34183,18.0,321168.0,,74711,3.0,24550,,1932.0,,390,
QC_Day_2019243_aid0001,aid0001,2019-08-31,732092,58477,34183,9.0,202595.0,,36554,,143771,,2185.0,,5648,
QC_Day_2019244_aid0001,aid0001,2019-09-01,468441,322859,34183,23.0,156869.0,,130042,6.0,99579,,1019.0,,2493,
QC_Day_2019245_aid0001,aid0001,2019-09-02,640543,271484,34183,14.0,106118.0,,68324,,82923,,44.0,,11881,
QC_Day_2019246_aid0001,aid0001,2019-09-03,554258,262964,34183,7.0,99481.0,,101385,1.0,142145,,2874.0,,18216,
QC_Day_2019247_aid0001,aid0001,2019-09-04,584655,169451,34183,17.0,123220.0,,113639,2.0,167806,,501.0,,22040,
QC_Day_2019248_aid0001,aid0001,2019-09-05,318244,649320,34183,3.0,12258.0,,127610,,50592,,3508.0,,19796,
QC_Day_2019249_aid0001,aid0001,2019-09-06,526330,211911,34183,2.0,223758.0,,107238,,106327,,99.0,,5666,
QC_Day_2019250_aid0001,aid0001,2019-09-07,167403,653807,34183,1.0,221895.0,,45711,,83947,,877.0,,7690,
QC_Day_2019251_aid0001,aid0001,2019-09-08,343183,468914,34183,,269458.0,,44693,,53606,,1.0,,1476,
QC_Day_2019252_aid0001,aid0001,2019-09-09,339563,454130,34183,,256839.0,,72387,,56464,,62.0,,1886,
QC_Day_2019253_aid0001,aid0001,2019-09-10,292181,553188,34183,,176081.0,,78649,5.0,79240,,73.0,,1914,
QC_Day_2019254_aid0001,aid0001,2019-09-11,509400,209775,34183,1.0,277040.0,,121013,,62569,,,,1533,
QC_Day_2019255_aid0001,aid0001,2019-09-12,787345,25602,34183,16.0,196437.0,,11612,,160008,,104.0,,207,
QC_Day_2019256_aid0001,aid0001,2019-09-13,520223,225424,34183,4.0,260229.0,,98094,,72459,,1444.0,,3454,
QC_Day_2019257_aid0001,aid0001,2019-09-14,626398,216139,34183,5.0,116409.0,,50722,,163078,,578.0,,8002,
QC_Day_2019258_aid0001,aid0001,2019-09-15,289030,549446,34183,6.0,142894.0,,99068,,89017,,3850.0,,8020,
QC_Day_2019259_aid0001,aid0001,2019-09-16,91152,834284,34183,,53814.0,,95507,4.0,94053,,2232.0,,10285,
QC_Day_2019260_aid0001,aid0001,2019-09-17,282028,551310,34183,1.0,254082.0,,56001,5.0,36302,,1045.0,,557,
QC_Day_2019261_aid0001,aid0001,2019-09-18,257635,541163,34183,,293682.0,,42022,,45444,,3.0,,1382,
QC_Day_2019262_aid0001,aid0001,2019-09-19,187259,629337,34183,,181528.0,,81262,,95758,,78.0,,6109,
QC_Day_2019263_aid0001,aid0001,2019-09-20,351590,446265,34183,,285796.0,,42208,,53835,,,,1637,
QC_Day_2019264_aid0001,aid0001,2019-09-21,679647,96151,34183,1.0,208119.0,,47877,,148799,,221.0,,516,
QC_Day_2019265_aid0001,aid0001,2019-09-22,287105,554689,34183,1.0,171845.0,1.0,79272,9.0,78055,,1238.0,,9116,
QC_Day_2019266_aid0001,aid0001,2019-09-23,504315,297334,34183,6.0,143467.0,,150195,,79094,,5048.0,,1872,
QC_Day_2019267_aid0001,aid0001,2019-09-24,535434,216113,34183,6.0,257855.0,,142630,5.0,28713,,349.0,,226,
QC_Day_2019268_aid0001,aid0001,2019-09-25,710459,206753,34183,4.0,137850.0,,37443,,82202,,222.0,,6398,
QC_Day_2019269_aid0001,aid0001,2019-09-26,545720,469825,34183,10.0,37675.0,,73205,1.0,46853,,3770.0,,4272,
QC_Day_2019270_aid0001,aid0001,2019-09-27,431086,337019,34183,,262651.0,,116345,4.0,32352,,,,1874,
QC_Day_2019271_aid0001,aid0001,2019-09-28,146828,694796,34183,,135822.0,,86440,4.0,110042,,2244.0,,5155,
QC_Day_2019272_aid0001,aid0001,2019-09-29,169589,669979,34183,,199818.0,,32423,17.0,100993,,,,8512,
QC_Day_2019273_aid0001,aid0001,2019-09-30,200388,598993,34183,,212872.0,,51367,21.0,115525,,7.0,,2158,
QC_Day_2019274_aid0001,aid0001,2019-10-01,276409,502263,34183,103.0,272887.0,,73814,262.0,50748,,,,4845,
QC_Day_2019275_aid0001,aid0001,2019-10-02,598803,202774,34183,20.0,316624.0,,23559,88.0,39322,,,,141,
QC_Day_2019276_aid0001,aid0001,2019-10-03,419038,257573,34183,4.0,310982.0,,154733,127.0,37894,,1.0,,979,
QC_Day_2019277_aid0001,aid0001,2019-10-04,402190,292007,34183,10.0,284462.0,,140330,51.0,60838,,,,1443,
QC_Day_2019278_aid0001,aid0001,2019-10-05,742781,31552,34183,113.0,228585.0,,49245,82.0,128496,,,,477,
QC_Day_2019279_aid0001,aid0001,2019-10-06,790552,9806,34183,10.0,265286.0,,26100,31.0,89171,,2.0,,373,
QC_Day_2019280_aid0001,aid0001,2019-10-07,619801,166665,34183,2.0,147767.0,,84322,5.0,161378,,4.0,,1387,
QC_Day_2019281_aid0001,aid0001,2019-10-08,299947,416952,34183,1.0,288582.0,,124990,65.0,48516,,875.0,,1403,
QC_Day_2019282_aid0001,aid0001,2019-10-09,572919,139640,34183,59.0,255725.0,,118315,176.0,93078,,8.0,,1411,
QC_Day_2019283_aid0001,aid0001,2019-10-10,593481,217962,34183,258.0,129393.0,,156685,325.0,65462,,107.0,,17658,
QC_Day_2019284_aid0001,aid0001,2019-10-11,715439,70643,34183,7.0,270614.0,,63927,40.0,56762,,11.0,,3888,
QC_Day_2019285_aid0001,aid0001,2019-10-12,539878,214373,34183,7.0,289935.0,,75079,10.0,61384,,50.0,,615,
QC_Day_2019286_aid0001,aid0001,2019-10-13,521311,183499,34183,,296846.0,,125906,2.0,51536,,89.0,,2142,
QC_Day_2019287_aid0001,aid0001,2019-10-14,684448,96569,34183,19.0,206622.0,,62248,11.0,129722,,1.0,,1691,
QC_Day_2019288_aid0001,aid0001,2019-10-15,466584,301739,34183,3.0,278682.0,,63568,,69587,,94.0,,1074,
QC_Day_2019289_aid0001,aid0001,2019-10-16,100766,728364,34183,,89890.0,,109357,48.0,137250,,5.0,,15651,
QC_Day_2019290_aid0001,aid0001,2019-10-17,182580,534143,34183,,224786.0,,169406,125.0,58294,,,,11997,
QC_Day_2019291_aid0001,aid0001,2019-10-18,339382,341236,34183,4.0,315202.0,,148841,95.0,34489,,,,2082,
QC_Day_2019292_aid0001,aid0001,2019-10-19,107960,712310,34183,8.0,209882.0,,79074,308.0,65860,,2243.0,,3686,
QC_Day_2019293_aid0001,aid0001,2019-10-20,388458,387888,34183,,311064.0,,53457,18.0,39518,,,,928,
QC_Day_2019294_aid0001,aid0001,2019-10-21,567708,221065,34183,133.0,225707.0,,73819,178.0,91320,,2.0,,1399,
QC_Day_2019295_aid0001,aid0001,2019-10-22,541560,158643,34183,20.0,309294.0,,127857,257.0,43101,,,,599,
QC_Day_2019296_aid0001,aid0001,2019-10-23,746342,39462,34183,103.0,238330.0,,42376,122.0,112842,,1.0,,1753,
QC_Day_2019297_aid0001,aid0001,2019-10-24,477906,187103,34183,58.0,271716.0,,175074,86.0,63388,,3502.0,,2498,
QC_Day_2019298_aid0001,aid0001,2019-10-25,734389,63085,34183,22.0,293902.0,,24585,47.0,64765,,2.0,,534,
QC_Day_2019299_aid0001,aid0001,2019-10-26,567178,140609,34183,18.0,319232.0,,122676,89.0,29445,,112.0,,1972,
QC_Day_2019300_aid0001,aid0001,2019-10-27,503167,315210,34183,34.0,230308.0,,89935,136.0,38253,,37.0,,4251,
QC_Day_2019301_aid0001,aid0001,2019-10-28,438089,458139,34183,136.0,74387.0,,112074,39.0,86173,,784.0,,11510,
QC_Day_2019302_aid0001,aid0001,2019-10-29,397653,345999,34183,7.0,253534.0,,111107,52.0,67726,,2.0,,5251,
QC_Day_2019303_aid0001,aid0001,2019-10-30,586941,456284,34183,66.0,39898.0,,58107,37.0,36234,,24.0,,3740,
QC_Day_2019304_aid0001,aid0001,2019-10-31,407083,263987,34183,8.0,137701.0,,198906,14.0,128863,,9.0,,44760,
QC_Day_2019305_aid0001,aid0001,2019-11-01,766669,9503,34183,27.0,256506.0,,45246,31.0,99411,,10.0,,3928,
QC_Day_2019306_aid0001,aid0001,2019-11-02,530952,112243,34183,212.0,253860.0,,205057,64.0,71649,,2220.0,,5074,
QC_Day_2019307_aid0001,aid0001,2019-11-03,635498,86372,34183,5.0,307664.0,,104636,29.0,45106,,,,2021,
QC_Day_2019308_aid0001,aid0001,2019-11-04,696685,44355,34183,56.0,301106.0,,94139,48.0,42251,,1034.0,,1657,
QC_Day_2019309_aid0001,aid0001,2019-11-05,550516,179680,34183,10.0,317376.0,,95668,22.0,36084,,5.0,,1970,
QC_Day_2019310_aid0001,aid0001,2019-11-06,617670,111212,34183,37.0,217183.0,,134907,29.0,92235,,534.0,,7524,
QC_Day_2019311_aid0001,aid0001,2019-11-07,385583,323813,34183,,248638.0,,123327,1.0,97209,,155.0,,2605,
QC_Day_2019312_aid0001,aid0001,2019-11-08,701227,79048,34183,15.0,252936.0,,51279,13.0,94589,,,,2224,
QC_Day_2019313_aid0001,aid0001,2019-11-09,360095,322517,34183,25.0,209954.0,,175239,46.0,99773,,2412.0,,11270,
QC_Day_2019314_aid0001,aid0001,2019-11-10,570264,258654,34183,3.0,207831.0,,90329,18.0,47023,,500.0,,6709,
QC_Day_2019315_aid0001,aid0001,2019-11-11,201824,504842,34183,46.0,268308.0,,158818,35.0,41288,,2539.0,,3631,
QC_Day_2019316_aid0001,aid0001,2019-11-12,201527,586257,34183,,293673.0,,59010,30.0,38196,,3.0,,2635,
QC_Day_2019317_aid0001,aid0001,2019-11-13,262278,613364,34183,26.0,119953.0,,146942,21.0,33661,,2414.0,,2672,
QC_Day_2019318_aid0001,aid0001,2019-11-14,94773,807763,34183,,82830.0,,118773,4.0,56834,,,,20354,
QC_Day_2019319_aid0001,aid0001,2019-11-15,180689,708317,34183,2.0,51873.0,,152625,10.0,74946,,1216.0,,11653,
QC_Day_2019320_aid0001,aid0001,2019-11-16,345077,321904,34183,29.0,220481.0,,200319,24.0,86192,,905.0,,6400,
QC_Day_2019321_aid0001,aid0001,2019-11-17,406946,273272,34183,62.0,250288.0,,151856,219.0,95662,,10.0,,3016,
QC_Day_2019322_aid0001,aid0001,2019-11-18,270560,446554,34183,,262584.0,,138043,53.0,55876,,6348.0,,1313,
QC_Day_2019323_aid0001,aid0001,2019-11-19,137358,780881,34183,5.0,6704.0,,203553,325.0,46167,,44.0,,6294,
QC_Day_2019324_aid0001,aid0001,2019-11-20,233389,835720,34183,341.0,1255.0,,102326,343.0,6639,,,,1318,
QC_Day_2019325_aid0001,aid0001,2019-11-21,365222,590049,34183,239.0,14085.0,,161045,331.0,41905,,3.0,,8452,
QC_Day_2019326_aid0001,aid0001,2019-11-22,462481,525482,34183,231.0,11279.0,2.0,121521,220.0,52609,1.0,187.0,,7318,
QC_Day_2019327_aid0001,aid0001,2019-11-23,338785,385073,34183,80.0,125668.0,,244070,173.0,75930,2.0,2.0,,11548,
QC_Day_2019328_aid0001,aid0001,2019-11-24,281278,474255,34183,1461.0,169288.0,79.0,162991,643.0,84968,29.0,422.0,,5917,
QC_Day_2019329_aid0001,aid0001,2019-11-25,73109,714498,34183,6.0,112851.0,,174438,861.0,85656,10.0,2.0,,19898,2.0
QC_Day_2019330_aid0001,aid0001,2019-11-26,96952,738405,34183,410.0,209014.0,9.0,45325,1956.0,86075,12.0,,,3173,
QC_Day_2019331_aid0001,aid0001,2019-11-27,5618,1114139,34183,28.0,5224.0,,18973,3242.0,31970,5.0,,,2132,
QC_Day_2019332_aid0001,aid0001,2019-11-28,53797,1014722,34183,5492.0,4746.0,2.0,59488,7289.0,33775,22.0,,,1998,
QC_Day_2019333_aid0001,aid0001,2019-11-29,108268,977010,34183,5068.0,2029.0,,64071,5997.0,14192,27.0,,,4668,1.0
QC_Day_2019334_aid0001,aid0001,2019-11-30,93517,831714,34183,14238.0,106054.0,90.0,55970,8734.0,69073,306.0,,,1635,
QC_Day_2019335_aid0001,aid0001,2019-12-01,7618,1106341,34183,765.0,1801.0,,40439,8955.0,11775,5.0,48.0,,3584,
QC_Day_2019336_aid0001,aid0001,2019-12-02,81386,769318,34183,16634.0,52431.0,184.0,134365,28165.0,89090,618.0,20.0,1.0,9119,
QC_Day_2019337_aid0001,aid0001,2019-12-03,140392,885858,34183,16593.0,1112.0,23.0,119628,13664.0,3353,32.0,,,675,1.0
QC_Day_2019338_aid0001,aid0001,2019-12-04,27869,1064865,34183,1860.0,12222.0,,48218,10600.0,14817,7.0,,,873,
QC_Day_2019339_aid0001,aid0001,2019-12-05,117172,701086,34183,5441.0,58448.0,40.0,125922,11210.0,154589,542.0,164.0,,6717,
QC_Day_2019340_aid0001,aid0001,2019-12-06,55362,964969,34183,14074.0,6721.0,21.0,72469,21803.0,42536,280.0,63.0,33.0,3000,
QC_Day_2019341_aid0001,aid0001,2019-12-07,38604,1020475,34183,1516.0,4319.0,1.0,88985,7551.0,18330,30.0,2.0,,1517,1.0
QC_Day_2019342_aid0001,aid0001,2019-12-08,19264,957418,34183,3362.0,1798.0,7.0,139795,19390.0,34472,392.0,120.0,,5308,5.0
QC_Day_2019343_aid0001,aid0001,2019-12-09,192886,432071,34183,7706.0,174850.0,10.0,233694,18363.0,109202,85.0,5.0,,12459,
QC_Day_2019344_aid0001,aid0001,2019-12-10,130029,830394,34183,10084.0,11406.0,1.0,117075,10851.0,62893,19.0,1516.0,,7061,2.0
QC_Day_2019345_aid0001,aid0001,2019-12-11,57300,828067,34183,1053.0,145915.0,,52779,3213.0,83899,26.0,,,9079,
QC_Day_2019346_aid0001,aid0001,2019-12-12,46539,950832,34183,2569.0,17617.0,8.0,83535,4503.0,70559,60.0,1409.0,,3700,
QC_Day_2019347_aid0001,aid0001,2019-12-13,24318,924329,34183,283.0,88107.0,,57373,3690.0,77225,14.0,,,5992,
QC_Day_2019348_aid0001,aid0001,2019-12-14,155242,564114,34183,3220.0,97879.0,6.0,218570,11328.0,122734,40.0,3.0,,8195,
QC_Day_2019349_aid0001,aid0001,2019-12-15,134189,756593,34183,17360.0,12967.0,4.0,159329,32079.0,59132,41.0,27.0,,9610,
QC_Day_2019350_aid0001,aid0001,2019-12-16,430516,141313,34183,25388.0,239056.0,40.0,223805,20238.0,96551,96.0,,,4328,
QC_Day_2019351_aid0001,aid0001,2019-12-17,6720,1066319,34183,236.0,9733.0,10.0,26995,3223.0,61685,6.0,59.0,,6345,
QC_Day_2019352_aid0001,aid0001,2019-12-18,38496,956416,34183,4798.0,41337.0,1.0,82767,14836.0,39322,36.0,71.0,7.0,3244,
QC_Day_2019353_aid0001,aid0001,2019-12-19,184902,554198,34183,6606.0,222109.0,76.0,103390,14425.0,92752,123.0,,,2750,
QC_Day_2019354_aid0001,aid0001,2019-12-20,26979,918010,34183,267.0,88453.0,4.0,46051,2275.0,92569,17.0,21.0,16.0,6669,
QC_Day_2019355_aid0001,aid0001,2019-12-21,19079,1073448,34183,543.0,4965.0,,51272,2095.0,29085,1.0,20.0,,823,
QC_Day_2019356_aid0001,aid0001,2019-12-22,10420,1049316,34183,1590.0,66.0,,90203,18223.0,10102,3.0,67.0,1.0,1340,
QC_Day_2019357_aid0001,aid0001,2019-12-23,93931,927807,34183,4457.0,554.0,,136332,12357.0,4676,1.0,,,1216,
QC_Day_2019358_aid0001,aid0001,2019-12-24,50015,935556,34183,9998.0,785.0,,125529,23640.0,29834,127.0,122.0,,5711,14.0
QC_Day_2019359_aid0001,aid0001,2019-12-25,75974,836037,34183,3407.0,52217.0,6.0,107239,14269.0,85605,48.0,6.0,,6523,
QC_Day_2019360_aid0001,aid0001,2019-12-26,204757,803967,34183,9382.0,4375.0,3.0,125845,17039.0,14886,89.0,,,986,2.0
QC_Day_2019361_aid0001,aid0001,2019-12-27,86226,697786,34183,17159.0,33716.0,269.0,200639,34495.0,100460,860.0,338.0,,9381,2.0
QC_Day_2019362_aid0001,aid0001,2019-12-28,340655,349582,34183,26117.0,148880.0,491.0,144311,29423.0,135513,1824.0,,,4535,
QC_Day_2019363_aid0001,aid0001,2019-12-29,19389,984491,34183,1762.0,61665.0,42.0,49903,10538.0,50965,340.0,,,2236,
QC_Day_2019364_aid0001,aid0001,2019-12-30,170803,749599,34183,8523.0,28273.0,24.0,136317,16155.0,69030,425.0,1.0,,2181,
QC_Day_2019365_aid0001,aid0001,2019-12-31,119487,775809,34183,8384.0,7742.0,28.0,158875,41337.0,61667,898.0,363.0,955.0,5759,27.0
QC_Day_2020001_aid0001,aid0001,2020-01-01,125991,723909,34183,1584.0,77535.0,23.0,142466,9982.0,92649,228.0,7.0,,6951,6.0
QC_Day_2020002_aid0001,aid0001,2020-01-02,119797,735823,34183,8840.0,66189.0,319.0,106269,19962.0,113358,928.0,60.0,10.0,9763,13.0
QC_Day_2020003_aid0001,aid0001,2020-01-03,72851,793151,34183,785.0,107922.0,,107820,3648.0,85797,45.0,12.0,12.0,9288,
QC_Day_2020004_aid0001,aid0001,2020-01-04,254344,426548,34183,14207.0,92113.0,128.0,276943,18290.0,91044,222.0,3.0,,7489,
QC_Day_2020005_aid0001,aid0001,2020-01-05,48982,732619,34183,2774.0,94121.0,5.0,180308,17300.0,98373,107.0,50.0,,6691,1.0
QC_Day_2020006_aid0001,aid0001,2020-01-06,344403,350254,34183,8930.0,265090.0,63.0,121353,8958.0,79407,273.0,2.0,,2598,
QC_Day_2020007_aid0001,aid0001,2020-01-07,77443,829756,34183,7708.0,23061.0,,148730,17850.0,69307,15.0,837.0,142.0,6482,
QC_Day_2020008_aid0001,aid0001,2020-01-08,121054,646799,34183,1294.0,236866.0,11.0,91408,5381.0,74848,121.0,,,3548,1.0
QC_Day_2020009_aid0001,aid0001,2020-01-09,59983,847738,34183,22370.0,6029.0,13.0,135296,35997.0,66031,141.0,94.0,,7639,
QC_Day_2020010_aid0001,aid0001,2020-01-10,163261,546725,34183,5674.0,231834.0,6.0,127575,11796.0,87181,57.0,3.0,,7219,
QC_Day_2020011_aid0001,aid0001,2020-01-11,140888,573965,34183,4966.0,177713.0,171.0,166993,17421.0,94389,122.0,,,4703,
QC_Day_2020012_aid0001,aid0001,2020-01-12,51326,782037,34183,712.0,122495.0,1.0,91446,10763.0,110854,20.0,,,11677,
QC_Day_2020013_aid0001,aid0001,2020-01-13,237737,462683,34183,7678.0,272942.0,89.0,111349,12947.0,70183,108.0,,,5615,
QC_Day_2020014_aid0001,aid0001,2020-01-14,18496,835537,34183,1126.0,48172.0,,132313,29702.0,100897,30.0,69.0,,14988,1.0
QC_Day_2020015_aid0001,aid0001,2020-01-15,153046,552057,34183,11386.0,192849.0,13.0,147913,18550.0,98829,50.0,,,6638,
QC_Day_2020016_aid0001,aid0001,2020-01-16,52287,949892,34183,1100.0,17302.0,43.0,82621,12282.0,60312,23.0,47.0,,5422,
QC_Day_2020017_aid0001,aid0001,2020-01-17,66375,768094,34183,8521.0,92737.0,,118962,18706.0,103480,6.0,,,4450,
QC_Day_2020018_aid0001,aid0001,2020-01-18,24073,974745,34183,1994.0,11249.0,,80696,18691.0,63986,20.0,49.0,,5825,3.0
QC_Day_2020019_aid0001,aid0001,2020-01-19,92791,689004,34183,27261.0,139947.0,,126378,36750.0,61027,6.0,21.0,6.0,8140,
QC_Day_2020020_aid0001,aid0001,2020-01-20,5029,1162129,34183,456.0,,,11031,1273.0,1309,,,,104,
QC_Day_2020021_aid0001,aid0001,2020-01-21,7413,1037166,34183,149.0,3577.0,,85395,9638.0,35945,2.0,,,2046,
QC_Day_2020022_aid0001,aid0001,2020-01-22,131899,619223,34183,2951.0,190785.0,11.0,122963,7412.0,98268,43.0,6.0,,7770,
QC_Day_2020023_aid0001,aid0001,2020-01-23,30569,924862,34183,544.0,55092.0,,72448,8467.0,82001,14.0,536.0,,6798,
QC_Day_2020024_aid0001,aid0001,2020-01-24,89538,740467,34183,822.0,135541.0,6.0,119733,5361.0,83382,33.0,2.0,,6446,
QC_Day_2020025_aid0001,aid0001,2020-01-25,138623,744405,34183,12351.0,35892.0,66.0,127006,7272.0,104276,31.0,361.0,,11048,
QC_Day_2020026_aid0001,aid0001,2020-01-26,60662,769257,34183,554.0,114447.0,5.0,136315,8584.0,78899,12.0,,,12595,1.0
QC_Day_2020027_aid0001,aid0001,2020-01-27,140616,686770,34183,5371.0,130242.0,63.0,84944,6542.0,117516,42.0,,,9225,
QC_Day_2020028_aid0001,aid0001,2020-01-28,67082,774667,34183,752.0,136874.0,,116676,8470.0,68371,4.0,7.0,,8427,1.0
QC_Day_2020029_aid0001,aid0001,2020-01-29,119113,659659,34183,2094.0,147556.0,26.0,120354,5610.0,120498,12.0,1.0,,6408,
QC_Day_2020030_aid0001,aid0001,2020-01-30,86736,822021,34183,2328.0,58586.0,,112644,10506.0,81350,,597.0,429.0,6134,
