NDVI,LST,TA,Class
0.529695872,310.784218,5,No_fire
0.529511942,307.4663665,9,No_fire
0.529328012,304.5858518,5,No_fire
0.529144082,310.090443,8,No_fire
0.528960152,306.9114197,5,No_fire
0.528776222,312.1356463,5,No_fire
0.528592292,305.5101992,5,No_fire
0.528408362,309.6980274,5,No_fire
0.528224432,304.2233451,5,No_fire
0.528040502,299.978433,5,No_fire
0.527856572,306.500752,5,No_fire
0.527672642,306.0669317,8,No_fire
0.527488712,306.2328264,5,No_fire
0.527258069,306.398721,8,No_fire
0.527027426,312.15052,5,No_fire
0.526796783,311.2572785,5,No_fire
0.526566139,310.364037,8,No_fire
0.526335496,308.5918774,5,No_fire
0.526104853,307.6147576,5,No_fire
0.52587421,310.4212483,5,No_fire
0.525643566,305.4371362,5,No_fire
0.525412923,306.1879657,5,No_fire
0.52518228,306.4998609,5,No_fire
0.524951637,312.7596341,5,No_fire
0.524720993,311.5373921,5,No_fire
0.52449035,306.8507517,5,No_fire
0.524259707,311.4631077,5,No_fire
0.524029064,311.0206667,5,No_fire
0.52379842,315.346718,5,No_fire
0.523433023,307.4913976,9,No_fire
0.523067627,310.5977936,5,No_fire
0.52270223,308.3721855,5,No_fire
0.522336833,310.9048068,5,No_fire
0.521971436,309.3153207,5,No_fire
0.521606039,309.9011751,5,No_fire
0.521240642,312.3574923,9,No_fire
0.520875245,305.9914754,5,No_fire
0.520509848,313.8607948,5,No_fire
0.520144451,305.9455786,5,No_fire
0.519779054,308.4610365,5,No_fire
0.519413657,294.0465734,5,No_fire
0.51904826,305.4240991,5,No_fire
0.518682864,306.8881021,5,No_fire
0.518317467,307.7789635,5,No_fire
0.51795207,312.8985324,5,No_fire
0.517278323,308.292623,5,No_fire
0.516604576,316.2191911,5,No_fire
0.51593083,307.5221672,5,No_fire
0.515257083,311.7479282,5,No_fire
0.514583336,308.2375222,5,No_fire
0.51390959,302.8579753,5,No_fire
0.513235843,308.7867375,5,No_fire
0.512562096,310.5133283,5,No_fire
0.51188835,312.2399191,5,No_fire
0.511214603,306.4906574,5,No_fire
0.510540856,311.4851156,5,No_fire
0.50986711,308.2537343,5,No_fire
0.509193363,312.9000231,5,No_fire
0.508519616,312.3082743,5,No_fire
0.50784587,306.1897293,5,No_fire
0.507172123,307.7404376,5,No_fire
0.505897318,305.5728605,5,No_fire
0.504622513,311.4904411,5,No_fire
0.503347708,310.0976029,5,No_fire
0.502072903,311.1936364,5,No_fire
0.500798098,309.1128005,5,No_fire
0.499523293,310.0280301,5,No_fire
0.498248488,309.8173709,5,No_fire
0.496973683,304.689439,5,No_fire
0.495698878,305.6162319,5,No_fire
0.494424073,302.901822,5,No_fire
0.493149269,306.9353313,5,No_fire
0.491874464,302.9496658,9,No_fire
0.490599659,305.4109644,5,No_fire
0.489324854,308.8932743,8,No_fire
0.488050049,304.9926465,5,No_fire
0.486775244,310.444688,5,No_fire
0.485110233,303.564896,5,No_fire
0.483445222,301.3434634,5,No_fire
0.481780212,301.4306777,5,No_fire
0.480115201,301.9230295,5,No_fire
0.47845019,300.5504899,9,No_fire
0.47678518,301.3781391,9,No_fire
0.475120169,305.0197761,9,No_fire
0.473455158,288.3126073,5,No_fire
0.471790148,304.9399306,5,No_fire
0.470125137,308.2948421,5,No_fire
0.468460126,310.5781892,5,No_fire
0.466795115,306.700948,9,No_fire
0.465130105,294.8588859,5,No_fire
0.463465094,301.8006528,5,No_fire
0.461800083,297.3630928,5,No_fire
0.460135073,299.8119084,5,No_fire
0.458285199,297.3761201,5,No_fire
0.456435325,301.0987436,8,No_fire
0.454585451,298.4332969,5,No_fire
0.452735577,298.790768,5,No_fire
0.450885703,302.0789792,5,No_fire
0.44903583,303.4348344,5,No_fire
0.447185956,306.1114561,5,No_fire
0.445336082,292.6890835,5,No_fire
0.443486208,297.2220612,5,No_fire
0.441636334,296.6785134,5,No_fire
0.43978646,301.3435006,5,No_fire
0.437936586,300.368837,5,No_fire
0.436086713,299.6568184,5,No_fire
0.434236839,301.8257049,5,No_fire
0.432386965,294.9737978,9,No_fire
0.430537091,298.2941126,5,No_fire
0.429444166,295.7462228,9,No_fire
0.42835124,297.8945267,5,No_fire
0.427258315,293.9948913,8,No_fire
0.426165389,298.002596,5,No_fire
0.425072464,301.3421071,5,No_fire
0.423979539,301.0720117,9,No_fire
0.422886613,301.5453274,5,No_fire
0.421793688,302.8916389,5,No_fire
0.420700762,304.2379503,5,No_fire
0.419607837,301.7072843,5,No_fire
0.418514911,293.9651912,5,No_fire
0.417421986,296.0886746,5,No_fire
0.416329061,291.6683546,5,No_fire
0.415236135,293.385479,5,No_fire
0.41414321,293.4634703,8,No_fire
0.413050284,297.3697182,9,No_fire
0.41420542,296.8725539,9,No_fire
0.415360555,299.5690135,5,No_fire
0.41651569,299.4261559,5,No_fire
0.417670826,298.2601426,9,No_fire
0.418825961,298.7730428,9,No_fire
0.419981096,296.736507,8,No_fire
0.421136232,299.2571158,9,No_fire
0.422291367,293.5247114,5,No_fire
0.423446502,299.0003964,5,No_fire
0.424601637,293.6173344,5,No_fire
0.425756773,288.2342723,9,No_fire
0.426911908,289.1919246,8,No_fire
0.428067043,290.1495769,9,No_fire
0.429222179,292.5328798,9,No_fire
0.430377314,289.7098834,5,No_fire
0.431532449,297.6418332,9,No_fire
0.432334784,292.5512147,8,No_fire
0.433137118,292.339903,8,No_fire
0.433939453,289.0225582,5,No_fire
0.434741787,288.9302072,9,No_fire
0.435544122,290.3540469,9,No_fire
0.436346456,290.016311,9,No_fire
0.437148791,290.9255577,5,No_fire
0.437951125,284.8151402,5,No_fire
0.43875346,283.2860305,5,No_fire
0.439555794,281.7569208,8,No_fire
0.440358129,281.3146082,5,No_fire
0.441160463,282.7618409,5,No_fire
0.441962798,276.3809204,5,No_fire
0.442765132,270,5,No_fire
0.443567467,275.7574006,5,No_fire
0.444369801,281.5148012,5,No_fire
0.446791083,280.6240673,5,No_fire
0.449212364,279.7333333,5,No_fire
0.451633645,284.5804405,5,No_fire
0.454054926,265.6096041,5,No_fire
0.456476208,282.1379969,5,No_fire
0.458897489,285.2306744,5,No_fire
0.46131877,282.3914679,8,No_fire
0.463740051,281.5578616,5,No_fire
0.466161332,280.7242553,5,No_fire
0.468582614,279.6900621,5,No_fire
0.471003895,284.4708514,8,No_fire
0.473425176,283.1877136,5,No_fire
0.475846457,282.6984416,8,No_fire
0.478267738,279.6589611,5,No_fire
0.48068902,276.6194805,5,No_fire
0.483110301,273.58,5,No_fire
0.482840559,275.6876177,5,No_fire
0.482570817,277.7952353,4,No_fire
0.482301075,279.902853,5,No_fire
0.482031333,282.0104706,5,No_fire
0.481761591,274.0636842,5,No_fire
0.481491849,277.8146742,5,No_fire
0.481222107,281.5656641,5,No_fire
0.480952365,277.2843232,5,No_fire
0.480682623,285.5378352,5,No_fire
0.480412881,284.8979652,5,No_fire
0.480143139,284.2580952,5,No_fire
0.479873397,284.6181556,5,No_fire
0.479603655,283.4416667,5,No_fire
0.483017055,284.4898125,5,No_fire
0.486430456,277.8079096,5,No_fire
0.489843856,283.096156,5,No_fire
0.493257257,280.2839927,5,No_fire
0.496670657,285.5559614,8,No_fire
0.500084057,283.9721173,5,No_fire
0.503497458,275.6050859,5,No_fire
0.506910858,281.5869812,5,No_fire
0.510324258,276.8176147,5,No_fire
0.513737659,283.3747206,5,No_fire
0.517151059,279.6520179,5,No_fire
0.520564459,282.0782864,5,No_fire
0.52397786,277.0204072,5,No_fire
0.52739126,278.4319322,5,No_fire
0.530804661,276.9589407,5,No_fire
0.534218061,275.4859492,5,No_fire
0.535347835,274.0129577,5,No_fire
0.53647761,278.5561111,5,No_fire
0.537607384,271.7825641,4,No_fire
0.538737159,275.7974665,5,No_fire
0.539866934,279.8123688,8,No_fire
0.540996708,280.3354661,5,No_fire
0.542126483,280.8585634,5,No_fire
0.543256257,279.9155556,5,No_fire
0.544386032,287.3961049,5,No_fire
0.545515806,282.9130516,5,No_fire
0.546645581,281.0091716,5,No_fire
0.547775355,283.6553313,5,No_fire
0.54890513,286.301491,9,No_fire
0.550034904,289.469695,5,No_fire
0.551164679,283.0359532,5,No_fire
0.552294453,281.9333861,5,No_fire
0.552355438,282.6249006,5,No_fire
0.552416423,281.1619538,5,No_fire
0.552477407,286.4647908,5,No_fire
0.552538392,289.2917565,8,No_fire
0.552599376,290.5860737,8,No_fire
0.552660361,288.1077747,5,No_fire
0.552721346,285.4868165,5,No_fire
0.55278233,291.1410901,5,No_fire
0.552843315,291.6516988,5,No_fire
0.5529043,292.1301772,9,No_fire
0.552965284,288.5093522,8,No_fire
0.553026269,289.6437403,8,No_fire
0.553087253,287.8206285,5,No_fire
0.553148238,288.4223149,8,No_fire
0.553209223,291.1667026,5,No_fire
0.553270207,290.2999233,9,No_fire
0.554744473,290.9620655,9,No_fire
0.556218739,281.4046154,5,No_fire
0.557693005,288.6867791,8,No_fire
0.55916727,292.6701502,9,No_fire
0.560641536,289.4005402,8,No_fire
0.562115802,293.0733051,8,No_fire
0.563590068,293.7836275,9,No_fire
0.565064333,296.3283821,9,No_fire
0.566538599,296.5667451,9,No_fire
0.568012865,290.8618858,8,No_fire
0.569487131,289.356383,5,No_fire
0.570961396,289.2901281,5,No_fire
0.572435662,291.1786464,9,Fire
0.573909928,298.4478664,5,Fire
0.575384194,298.7254172,9,Fire
0.57685846,296.811521,9,Fire
0.575384124,275.66,5,No_fire
0.573909788,281.0933581,5,No_fire
0.572435452,286.5267161,5,No_fire
0.570961116,291.9600742,9,No_fire
0.56948678,296.124793,5,No_fire
0.568012444,296.5644162,9,No_fire
0.566538108,299.4307764,5,No_fire
0.565063773,298.5599769,8,No_fire
0.563589437,292.5475032,5,No_fire
0.562115101,289.9766733,5,No_fire
0.560640765,290.687176,5,No_fire
0.559166429,291.3976788,4,No_fire
0.557692093,292.1081816,5,No_fire
0.556217757,292.8186843,9,No_fire
0.554743422,292.6649138,9,No_fire
0.553269086,295.8610023,9,No_fire
0.549615526,297.048586,5,No_fire
0.545961965,291.0395726,5,No_fire
0.542308405,285.3635278,5,No_fire
0.538654845,289.8094909,9,No_fire
0.535001285,293.5566101,9,No_fire
0.531347725,291.2756439,5,No_fire
0.527694164,290.3316779,5,No_fire
0.524040604,289.3877119,5,No_fire
0.520387044,287.6388535,5,No_fire
0.516733484,297.9937244,9,No_fire
0.513079924,291.053638,5,No_fire
0.509426364,296.0589313,5,No_fire
0.505772803,295.1846263,9,No_fire
0.502119243,290.6104494,5,No_fire
0.498465683,286.0362724,5,No_fire
0.494812123,290.4764429,9,No_fire
0.493543419,296.2843116,9,No_fire
0.492274716,298.8093385,5,No_fire
0.491006012,288.5178588,5,No_fire
0.489737309,298.0584858,9,No_fire
0.488468606,303.682528,9,No_fire
0.487199902,300.6491953,5,No_fire
0.485931199,302.2883436,5,No_fire
0.484662495,302.9670262,9,No_fire
0.483393792,302.7182842,9,No_fire
0.482125088,304.9822509,5,No_fire
0.480856385,299.3103812,8,No_fire
0.479587681,299.3426121,5,No_fire
0.478318978,299.2646993,5,No_fire
0.477050274,292.6791304,5,No_fire
0.475781571,303.0157889,5,No_fire
0.474512867,301.3167897,5,No_fire
0.474030768,305.7721918,5,No_fire
0.473548668,306.4884822,5,No_fire
0.473066569,305.7343903,5,No_fire
0.47258447,304.9802984,5,No_fire
0.47210237,306.7761618,5,No_fire
0.471620271,308.1924884,5,No_fire
0.471138171,307.0079752,5,No_fire
0.470656072,305.823462,9,No_fire
0.470173972,305.2708099,5,No_fire
0.469691873,296.929145,5,No_fire
0.469209773,300.4544465,5,No_fire
0.468727674,308.903237,5,No_fire
0.468245574,302.9219104,5,No_fire
0.467763475,307.1464624,5,No_fire
0.467281375,294.3927273,5,No_fire
0.466799276,297.9183554,5,No_fire
0.468251841,301.4439836,5,No_fire
0.469704406,300.1251938,5,No_fire
0.471156972,291.9725969,5,No_fire
0.472609537,283.82,5,No_fire
0.474062102,289.2501484,5,No_fire
0.475514668,294.6802967,5,No_fire
0.476967233,303.6691331,5,No_fire
0.478419798,291.4680734,5,No_fire
0.479872364,298.1721446,5,No_fire
0.481324929,294.5460838,5,No_fire
0.482777494,298.2754012,5,No_fire
0.484230059,303.1530487,5,No_fire
0.485682625,302.4357673,5,No_fire
0.48713519,303.8689357,5,No_fire
0.488587755,306.3080925,5,No_fire
0.490040321,309.2264893,5,No_fire
0.491339784,314.0827812,5,No_fire
0.492639247,308.7569245,5,No_fire
0.49393871,315.4831162,5,No_fire
0.495238174,308.9051983,5,No_fire
0.496537637,312.0375703,5,No_fire
0.4978371,296.73375,5,No_fire
0.499136563,305.4929562,5,No_fire
0.500436026,309.2367906,5,No_fire
0.50173549,311.2953018,5,No_fire
0.503034953,313.6986006,5,No_fire
0.504334416,302.472,5,No_fire
0.505633879,308.6974168,5,No_fire
0.506933343,301.723384,5,No_fire
0.508232806,302.7082404,5,No_fire
0.509532269,304.9512696,5,No_fire
0.510831732,311.3433706,5,No_fire
0.510805453,312.3699981,5,No_fire
0.510779173,306.7682059,5,No_fire
0.510752894,310.0493103,5,No_fire
0.510726614,296.6438276,5,No_fire
0.510700334,309.5721318,5,No_fire
0.510674055,308.8305714,5,No_fire
0.510647775,308.089011,5,No_fire
0.510621496,306.7108785,5,No_fire
0.510595216,307.329085,5,No_fire
0.510568937,315.4370223,8,No_fire
0.510542657,290.7775,5,No_fire
0.510516378,315.6186903,5,No_fire
0.510490098,312.9121698,5,No_fire
0.510463819,317.3956352,5,No_fire
0.510437539,313.2906368,8,No_fire
0.510411259,316.6579861,8,No_fire
0.51019079,318.6232691,5,No_fire
0.50997032,310.5434093,5,No_fire
0.509749851,310.7013717,5,No_fire
0.509529381,301.397695,5,No_fire
0.509308912,315.011623,5,No_fire
0.509088442,307.6787436,5,No_fire
0.508867972,313.4111141,5,No_fire
0.508647503,308.3685217,5,No_fire
0.508427033,307.1996249,5,No_fire
0.508206564,315.6816808,5,No_fire
0.507986094,307.6908569,5,No_fire
0.507765625,313.9803778,5,No_fire
0.507545155,310.9003373,5,No_fire
0.507324686,315.320081,5,No_fire
0.507104216,314.2527423,5,No_fire
0.506883746,316.357117,5,No_fire
0.505716926,317.3429545,5,No_fire
0.504550106,307.3944191,5,No_fire
0.503383286,314.9186469,5,No_fire
0.502216466,313.5352358,5,No_fire
0.501049646,315.6036045,5,No_fire
0.499882825,311.2687661,5,No_fire
0.498716005,314.7677416,5,No_fire
0.497549185,314.5768186,5,No_fire
0.496382365,308.4417832,5,No_fire
0.495215545,312.5408103,5,No_fire
0.494048725,306.9548505,5,No_fire
0.492881905,312.6349913,5,No_fire
0.491715084,313.3080104,5,No_fire
0.490548264,315.1748806,5,No_fire
0.489381444,306.3266821,5,No_fire
0.488214624,309.6426338,5,No_fire
0.48770719,315.4538752,5,No_fire
0.487199757,316.3075978,5,No_fire
0.486692323,315.2988752,5,No_fire
0.48618489,308.0862235,5,No_fire
0.485677456,315.4738405,5,No_fire
0.485170022,311.3429134,5,No_fire
0.484662589,315.4460605,5,No_fire
0.484155155,312.5602045,5,No_fire
0.483647722,308.477964,5,No_fire
0.483140288,309.579706,5,No_fire
0.482632855,300.3921029,5,No_fire
0.482125421,315.1853313,5,No_fire
0.481617987,318.2436364,5,No_fire
0.481110554,316.9859433,5,No_fire
0.48060312,308.5501169,5,No_fire
0.480095687,311.7882107,5,No_fire
0.478074477,314.3767958,5,No_fire
0.476053268,316.5158464,5,No_fire
0.474032059,318.6548969,5,No_fire
0.472010849,314.3381637,5,Fire
0.46998964,310.0214305,9,Fire
0.467968431,305.7046973,9,Fire
0.465947222,306.0899181,9,Fire
0.463926012,300.3104136,9,Fire
0.461904803,305.484541,9,Fire
0.459883594,309.9863508,9,Fire
0.457862384,305.2854018,9,Fire
0.455841175,311.7894918,9,Fire
0.453819966,307.6751133,9,Fire
0.451798757,309.1220968,9,Fire
0.449777547,310.5812955,9,Fire
0.447756338,312.3693482,9,Fire
0.442144051,308.2676192,9,Fire
0.436531765,305.016938,9,Fire
0.430919478,309.1171095,9,Fire
0.425307191,311.8091124,9,Fire
0.419694904,310.3999651,9,Fire
0.414082617,305.2278719,9,Fire
0.408470331,309.3497141,9,Fire
0.402858044,312.8325897,9,Fire
0.397245757,315.1499076,9,Fire
0.39163347,309.610873,9,Fire
0.386021184,300.2341554,9,Fire
0.380408897,293.0584848,9,Fire
0.37479661,299.7073563,9,Fire
0.369184323,305.0456885,9,Fire
0.363572037,306.3866926,5,Fire
0.35795975,308.0529149,5,Fire
0.356779418,308.7819915,5,Fire
0.355599086,304.6029131,5,Fire
0.354418754,310.0504738,5,Fire
0.353238423,304.1787476,5,Fire
0.352058091,306.4500353,5,Fire
0.350877759,304.64286,5,Fire
0.349697427,310.3717303,5,Fire
0.348517095,307.6938064,5,Fire
0.347336763,303.6808511,5,Fire
0.346156432,308.5968176,5,Fire
0.3449761,292.5842017,5,Fire
0.343795768,307.9729492,5,Fire
0.342615436,301.9163902,5,Fire
0.341435104,309.8054661,5,Fire
0.340254772,311.0511941,5,Fire
0.339074441,309.5010401,5,Fire
0.339160188,312.895131,5,Fire
0.339245936,307.8089489,5,Fire
0.339331683,309.822188,5,Fire
0.339417431,303.9732803,5,Fire
0.339503178,309.2845878,5,Fire
0.339588926,309.4687134,5,Fire
0.339674674,311.0575347,5,Fire
0.339760421,309.043047,5,Fire
0.339846169,299.4561702,5,Fire
0.339931916,303.8344195,5,Fire
0.340017664,303.6863611,5,No_fire
0.340103411,303.5383027,5,No_fire
0.340189159,305.4327828,9,No_fire
0.340274907,307.3403297,9,No_fire
0.340360654,306.6730726,5,No_fire
0.340446402,306.9672461,5,No_fire
0.340257692,309.642473,5,No_fire
0.340068982,307.5363971,5,No_fire
0.339880272,309.8440331,8,No_fire
0.339691562,303.9163253,9,No_fire
0.339502852,308.6648006,5,No_fire
0.339314142,304.555242,5,No_fire
0.339125432,300.4456834,5,No_fire
0.338936722,302.0657906,5,No_fire
0.338748012,300.2582006,9,No_fire
0.338559302,295.3291879,5,No_fire
0.338370592,294.568728,5,No_fire
0.338181882,303.0952609,5,No_fire
0.337993172,301.8019068,8,No_fire
0.337804462,303.3898803,9,No_fire
0.337615752,301.9703175,9,No_fire
0.337427042,302.1069966,5,No_fire
0.338655058,303.568664,5,No_fire
0.339883075,299.2644316,5,No_fire
0.341111091,302.146704,9,No_fire
0.342339107,297.7343922,9,No_fire
0.343567123,303.309759,5,No_fire
0.34479514,294.0842404,8,No_fire
0.346023156,288.951405,5,No_fire
0.347251172,287.6968409,5,No_fire
0.348479188,287.5642617,5,No_fire
0.349707205,292.7723014,9,No_fire
0.350935221,283.816,5,No_fire
0.352163237,289.5785905,8,No_fire
0.353391253,271.48,5,No_fire
0.35461927,282.292092,9,No_fire
0.355847286,292.5741164,9,No_fire
0.357075302,291.754437,9,No_fire
0.357377929,288.956456,5,No_fire
0.357680556,286.1584749,5,No_fire
0.357983183,289.6624786,9,No_fire
0.35828581,289.7301409,5,No_fire
0.358588437,291.9029993,5,No_fire
0.358891064,288.948916,5,No_fire
0.359193691,290.3389378,9,No_fire
0.359496317,293.6963353,9,No_fire
0.359798944,287.6249307,9,No_fire
0.360101571,289.1465805,5,No_fire
0.360404198,287.499851,5,No_fire
0.360706825,291.0324907,9,No_fire
0.361009452,286.0158327,5,No_fire
0.361312079,290.8945333,9,No_fire
0.361614706,292.5547197,5,No_fire
0.361917333,291.8175766,9,No_fire
0.359340521,291.9963997,9,No_fire
0.35676371,290.2315987,9,No_fire
0.354186899,289.5787728,5,No_fire
0.351610087,287.7786676,5,No_fire
0.349033276,292.5738476,5,No_fire
0.346456465,295.1688409,9,No_fire
0.343879653,289.0969359,5,No_fire
0.341302842,292.5437424,9,No_fire
0.33872603,276.15,5,No_fire
0.336149219,286.9770828,9,No_fire
0.333572408,276.56,5,No_fire
0.330995596,285.4090437,5,No_fire
0.328418785,285.3819491,8,No_fire
0.325841974,285.3548545,5,No_fire
0.323265162,285.3277598,5,No_fire
0.320688351,285.1726817,5,No_fire
0.323029253,282.1267537,9,No_fire
0.325370155,284.2763008,5,No_fire
0.327711057,287.79883,9,No_fire
0.33005196,284.2084972,5,No_fire
0.332392862,286.6393226,5,No_fire
0.334733764,285.2499114,8,No_fire
0.337074666,285.9610126,5,No_fire
0.339415568,286.6721139,5,No_fire
0.34175647,274.6743796,5,No_fire
0.344097373,283.9245983,9,No_fire
0.346438275,281.912406,5,No_fire
0.348779177,284.5878141,5,No_fire
0.351120079,282.0699237,9,No_fire
0.803078232,277.1268908,5,No_fire
0.804776219,281.7443502,8,No_fire
0.806474205,272.1528205,5,No_fire
0.808172192,278.3945469,5,No_fire
0.809870178,277.3203473,5,No_fire
0.811568165,274.8334184,5,No_fire
0.813266151,272.3464894,5,No_fire
0.814964138,269.8595605,5,No_fire
0.816662124,267.3726316,5,No_fire
0.818360111,276.0148912,5,No_fire
0.820058098,279.6689617,5,No_fire
0.821756084,284.3867166,5,No_fire
0.823454071,284.9363763,5,No_fire
0.825152057,281.7816424,5,No_fire
0.826850044,279.4948934,5,No_fire
0.82854803,278.4171998,5,No_fire
0.830246017,277.3395062,5,No_fire
0.82895305,274.8246708,5,No_fire
0.827660083,272.3098354,5,No_fire
0.826367116,269.795,5,No_fire
0.825074149,277.798836,5,No_fire
0.823781183,279.4288241,5,No_fire
0.822488216,280.3844061,5,No_fire
0.821195249,283.8807523,5,No_fire
0.819902282,285.0315247,5,No_fire
0.818609315,279.9066667,5,No_fire
0.817316348,285.367948,5,No_fire
0.816023382,285.1805931,5,No_fire
0.814730415,284.9932381,8,No_fire
0.813437448,285.8133739,5,No_fire
0.812144481,285.3209137,5,No_fire
0.810851514,283.1255403,5,No_fire
0.809558548,280.930167,5,No_fire
0.808994064,278.1528742,5,No_fire
0.808429581,275.3755814,5,No_fire
0.807865098,277.540952,5,No_fire
0.807300615,277.9808692,5,No_fire
0.806736132,278.4459685,5,No_fire
0.806171649,278.9110677,5,No_fire
0.805607166,262.8145997,5,No_fire
0.805042683,272.8582513,5,No_fire
0.8044782,276.3750092,5,No_fire
0.803913717,275.6749602,4,No_fire
0.803349234,274.9749111,5,No_fire
0.80278475,274.274862,5,No_fire
0.802220267,275.6164666,5,No_fire
0.801655784,268.2275953,5,No_fire
0.801091301,273.245681,5,No_fire
0.800526818,277.8619617,5,No_fire
0.800293784,275.9297661,5,No_fire
0.80006075,276.696756,5,No_fire
0.799827715,278.3063121,5,No_fire
0.799594681,279.4359826,5,No_fire
0.799361647,276.9723491,5,No_fire
0.799128613,274.5087156,5,No_fire
0.798895578,272.0450821,4,No_fire
0.798662544,269.5814486,4,No_fire
0.79842951,267.1178151,5,No_fire
0.798196476,272.467931,5,No_fire
0.797963441,280.2291919,5,No_fire
0.797730407,280.2332101,5,No_fire
0.797497373,284.1929482,5,No_fire
0.797264339,276.0123099,5,No_fire
0.797031305,276.0462216,4,No_fire
0.79679827,276.0801333,5,No_fire
0.795210638,278.9844374,5,No_fire
0.793623006,280.4180821,5,No_fire
0.792035374,278.3716697,5,No_fire
0.790447742,283.2454944,5,No_fire
0.78886011,285.7111778,5,No_fire
0.787272478,280.403689,5,No_fire
0.785684847,282.5591811,5,No_fire
0.784097215,275.2334066,5,No_fire
0.782509583,288.3621375,5,No_fire
0.780921951,282.2121758,5,No_fire
0.779334319,290.7594441,5,No_fire
0.777746687,291.7611613,8,No_fire
0.776159055,280.6080829,5,No_fire
0.774571423,276.9319,5,No_fire
0.772983791,284.0065618,5,No_fire
0.771396159,283.5010623,5,No_fire
0.773452398,282.9955628,5,No_fire
0.775508638,280.0820853,5,No_fire
0.777564877,281.0053333,5,No_fire
0.779621116,280.0834064,5,No_fire
0.781677356,281.0550638,5,No_fire
0.783733595,280.4155975,5,No_fire
0.785789835,281.3627763,5,No_fire
0.787846074,285.6635191,5,No_fire
0.789902313,287.2846878,5,No_fire
0.791958553,285.8371123,5,No_fire
0.794014792,284.3895369,5,No_fire
0.796071032,282.9419614,5,No_fire
0.798127271,281.494386,5,No_fire
0.80018351,284.4311498,5,No_fire
0.80223975,284.3022943,5,No_fire
0.804295989,284.1734388,5,No_fire
0.804054634,284.0445834,5,No_fire
0.803813279,283.9157279,5,No_fire
0.803571924,283.930495,5,No_fire
0.803330569,285.0147259,5,No_fire
0.803089214,286.0989568,5,No_fire
0.802847859,280.9690899,5,No_fire
0.802606504,282.3973104,5,No_fire
0.802365149,283.8416018,5,No_fire
0.802123794,285.2858933,5,No_fire
0.801882439,289.1793863,5,No_fire
0.801641083,296.8076873,5,No_fire
0.801399728,291.0712632,5,No_fire
0.801158373,284.4215504,5,No_fire
0.800917018,288.4297066,5,No_fire
0.800675663,291.2607779,5,No_fire
0.800434308,295.2963364,5,No_fire
0.80099882,290.870548,5,No_fire
0.801563331,296.7124146,5,No_fire
0.802127842,293.5376223,5,No_fire
0.802692354,292.893397,9,No_fire
0.803256865,293.3265548,5,No_fire
0.803821376,293.3819451,5,No_fire
0.804385888,291.8809161,5,No_fire
0.804950399,290.9900014,5,No_fire
0.80551491,292.7280495,5,No_fire
0.806079422,293.0825407,5,No_fire
0.806643933,296.0351282,5,No_fire
0.807208444,293.4798793,5,No_fire
0.807772956,292.7963149,5,No_fire
0.808337467,290.1423153,5,No_fire
0.808901978,291.1937765,5,No_fire
0.80946649,297.3799171,5,No_fire
0.809490528,297.8117683,5,No_fire
0.809514567,298.0430494,5,No_fire
0.809538606,291.2625126,5,No_fire
0.809562645,289.1941531,5,No_fire
0.809586684,286.8231148,5,No_fire
0.809610722,284.4520766,5,No_fire
0.809634761,282.0810383,5,No_fire
0.8096588,279.71,5,No_fire
0.809682839,282.014191,5,No_fire
0.809706878,284.3183821,5,No_fire
0.809730916,286.6892943,5,No_fire
0.809754955,287.2669195,5,No_fire
0.809778994,287.8445448,5,No_fire
0.809803033,291.8337183,5,No_fire
0.809827071,290.028491,5,No_fire
0.80985111,285.7327014,5,No_fire
0.809797166,285.4545476,5,No_fire
0.809743221,289.8746447,5,No_fire
0.809689276,291.5690954,5,No_fire
0.809635332,293.3181365,5,No_fire
0.809581387,294.1087103,5,No_fire
0.809527442,295.2253994,5,No_fire
0.809473498,299.3983039,5,No_fire
0.809419553,295.3786081,5,No_fire
0.809365608,297.8822651,5,No_fire
0.809311664,294.1393762,5,No_fire
0.809257719,296.7606362,5,No_fire
0.809203774,289.1389384,5,No_fire
0.80914983,290.8339919,5,No_fire
0.809095885,292.5791941,5,No_fire
0.80904194,298.7418692,5,No_fire
0.808987996,304.9511859,5,No_fire
0.808402716,301.7700602,5,No_fire
0.807817437,303.4927497,5,No_fire
0.807232157,294.0977054,5,No_fire
0.806646878,298.3160745,5,No_fire
0.806061599,298.4201996,5,No_fire
0.805476319,297.0674321,5,No_fire
0.80489104,299.3942017,5,No_fire
0.804305761,297.1500058,5,No_fire
0.803720481,299.7888536,5,No_fire
0.803135202,292.510671,5,No_fire
0.802549922,294.6773083,5,No_fire
0.801964643,296.975326,5,No_fire
0.801379364,297.4150014,5,No_fire
0.800794084,294.2140027,5,No_fire
0.800208805,291.7014816,5,No_fire
0.799623525,291.3746519,5,No_fire
0.799456229,290.4098556,5,No_fire
0.799288932,295.0735489,5,No_fire
0.799121636,292.078177,5,No_fire
0.798954339,295.5064621,5,No_fire
0.798787043,292.1559897,5,No_fire
0.798619746,292.6897738,5,No_fire
0.798452449,295.2065607,5,No_fire
0.798285153,295.351841,5,No_fire
0.798117856,297.8014707,5,No_fire
0.79795056,290.5724687,5,No_fire
0.797783263,296.6028312,5,No_fire
0.797615966,294.9929363,5,No_fire
0.79744867,295.7808248,5,No_fire
0.797281373,296.5687133,5,No_fire
0.797114077,294.333248,5,No_fire
0.79694678,295.6192107,5,No_fire
0.796947225,296.9051734,5,No_fire
