File,aid,Date,2061,2062,2065,2066,2069,2070,2111,2116,2118,2120,2122,2124,2126,2175,2185,2186,2189,2190,2193,2194,2239,2257,2258,2261,2262,2265,2266,2303,2321,2322,2325,2326,2329,2330,2367,2376,2378,2380,2382,2384,2386,2431,2445,2446,2449,2450,2453,2454,2495,2517,2518,2521,2522,2525,2526,2559,3098,3102,3106,3135,3154,3158,3162,3199,3222,3226,3230,3263,3294,3298,3302,3327,3358,3362,3366,3391,3414,3418,3422,3455,3482,3486,3490,3519,3554,3558,3562,3583,4109,4110,4113,4114,4117,4118,4159,4164,4166,4168,4170,4172,4174,4223,4233,4234,4237,4238,4241,4242,4287,4305,4306,4309,4310,4313,4314,4351,4369,4370,4373,4374,4377,4378,4415,5146,5150,5154,5183,5202,5206,5210,5247,5270,5274,5278,5311,5342,5346,5350,5375,5406,5410,5414,5439,6157,6158,6161,6162,6165,6166,6207,6212,6214,6216,6218,6220,6222,6271,6281,6282,6285,6286,6289,6290,6335,6353,6354,6357,6358,6361,6362,6399,6417,6418,6421,6422,6425,6426,6463,6472,6476,6480,6527,6541,6545,6549,6591,6613,6617,6621,6655,7194,7198,7202,7231,7250,7254,7258,7295,7318,7322,7326,7359,7390,7394,7398,7423,7454,7458,7462,7487,7578,7650,7654,7658,18449,18450,18453,18454,18457,18458,18495,18504,18508,18512,18559,18573,18577,18581,18645,18649,18653,18687,18709,18710,18713,18714,18717,18718,18751,18764,18768,18772,18833,18837,18841,18879,18905,18909,18913,18943,19486,19490,19494,19519,19610,19647,19682,19686,19690,19746,19750,19754,19775,19802,19942,19946,19950,19967,20497,20498,20501,20502,20505,20506,20543,20552,20556,20560,20621,20625,20629,20671,20693,20697,20701,20757,20761,20765,20799,21534,21538,21542,21567,21794,21798,21802,22545,22546,22549,22550,22553,22554,22591,22600,22604,22608,22655,22669,22673,22677,22719,22741,22745,22749,22805,22806,22809,22810,22813,22814,22847,23005,23009,23582,23586,23590,23615,23642,23842,23846,23850,23871,34837,34838,34841,34842,34845,34846,34879,34892,34894,34896,34898,34900,34902,34943,34961,34962,34965,34966,34969,34970,35007,35033,35034,35037,35038,35041,35042,35071,35097,35098,35101,35102,35105,35106,35135,35152,35154,35156,35158,35160,35162,35199,35221,35222,35225,35226,35229,35230,35263,35293,35294,35297,35298,35301,35302,35327,35874,35878,35882,35903,35930,35934,35938,35967,35998,36002,36006,36031,36070,36074,36078,36095,36134,36138,36142,36159,36190,36194,36198,36223,36258,36262,36266,36287,36330,36334,36338,36351,36885,36886,36889,36890,36893,36894,36927,36940,36944,36946,36948,36950,36991,37009,37010,37013,37014,37017,37018,37055,37081,37085,37086,37089,37090,37119,37145,37146,37149,37150,37153,37154,37183,37922,37926,37930,37978,37982,37986,38015,38046,38050,38054,38079,38118,38122,38126,38143,38182,38186,38190,38207,38933,38934,38937,38938,38941,38942,38975,38988,38990,38992,38994,38996,38998,39039,39057,39058,39061,39062,39065,39066,39103,39129,39130,39133,39134,39137,39138,39167,39193,39194,39197,39198,39201,39202,39231,39248,39252,39295,39317,39321,39325,39359,39389,39393,39397,39423,39970,39974,39978,39999,40026,40030,40034,40063,40094,40098,40102,40127,40166,40170,40174,40230,40234,40238,40255,40354,40358,40426,40430,40434,40447,51199,51225,51229,51233,51234,51263,51280,51284,51288,51349,51353,51357,51421,51425,51429,51455,51485,51486,51489,51493,51519,51544,51548,51609,51613,51617,51647,51681,51685,51689,51711,52262,52266,52270,52462,52522,52526,52530,52718,52722,52726,53273,53277,53281,53311,53336,53397,53401,53405,53473,53477,53533,53537,53541,53567,54310,54314,54318,54570,54574,54578,55321,55325,55326,55329,55330,55359,55380,55445,55449,55453,55517,55521,55525,55581,55582,55585,55586,55589,55590,55615,56358,56362,56366,56383,56418,56618,56622,56626,56639,63487
_500m_16_days_VI_Quality_2018353_aid0001,aid0001,2018-12-19,1103,4527,22730,17846,5367.0,14878.0,3.0,363619,797.0,1128018,1500.0,47435.0,939.0,202.0,55927,159.0,151800,876.0,32502.0,1758.0,20.0,4585,15.0,9276,336.0,8436.0,995.0,,1716,11.0,4487,765.0,1442.0,848.0,,3876,2.0,9796,72.0,1333.0,76.0,,3290,,14349,120.0,4124.0,390.0,1.0,206,16.0,2857,433.0,1413.0,510.0,,1662,10332.0,3434.0,11.0,3128.0,6635.0,1224.0,21.0,999.0,5915.0,1888.0,13.0,99.0,1124.0,830.0,,75.0,819.0,412.0,,42.0,321.0,113.0,,83.0,750.0,542.0,,28.0,855.0,278.0,,82,345,1668,2169,2109.0,1938.0,20.0,13712,38.0,61693,11.0,2017.0,86.0,156,1198,4.0,9256,22.0,4263.0,264.0,29,9.0,,721,17.0,1512.0,104.0,,576,4.0,4244,72.0,1076.0,345.0,25,100,813,440.0,5.0,101.0,349.0,101.0,28.0,62.0,333.0,199.0,1.0,,33.0,73.0,,39.0,231.0,182.0,7.0,108,321,273,1026,28.0,970.0,938,837,6.0,8182,5.0,471.0,3.0,1014,206,,1352,3.0,727.0,22.0,216,22,,157.0,9.0,35.0,5.0,12.0,113,1.0,691,12.0,239.0,28.0,100,,,,14.0,2.0,1.0,14.0,19.0,2.0,,1.0,4.0,84.0,713.0,363.0,55.0,13.0,162.0,14.0,8.0,17.0,260.0,79.0,6.0,11.0,40.0,,,17.0,124.0,56.0,5.0,,,,,195.0,16.0,128814.0,6629.0,28897.0,5877.0,,,73.0,4.0,,,346.0,153.0,,1150.0,1392.0,,106.0,,14983.0,2.0,9235.0,,,,,2.0,,117.0,131.0,2.0,,1172.0,836.0,,,263.0,237.0,,,,,,,,89.0,54.0,,,,,,,9.0,,7644.0,596.0,4779.0,455.0,12.0,,8.0,5.0,,41.0,40.0,,,2.0,19.0,12.0,1542.0,1099.0,3.0,,30.0,35.0,,,2.0,12.0,,10.0,955.0,140.0,706.0,222.0,83.0,,23.0,70.0,,,29.0,10.0,,,,2.0,2.0,,222.0,,200.0,,10.0,,1.0,,31.0,4.0,3.0,1.0,,7.0,21.0,,56.0,,1010,216.0,354.0,169.0,,729,4.0,5799,6.0,1745.0,46.0,,397,3.0,4677,53.0,1697.0,33.0,,72,1.0,1653.0,84.0,765.0,104.0,,46,,656,538.0,309.0,305.0,,575,2.0,4854,23.0,866.0,34.0,,829,12.0,9624,100.0,1435.0,65.0,5.0,46,3.0,2494,437.0,737.0,203.0,,,279.0,29.0,,7.0,60.0,40.0,,9.0,393.0,34.0,,13.0,239.0,55.0,,7.0,445.0,95.0,,5.0,121.0,29.0,,24.0,621.0,198.0,4.0,10.0,916.0,156.0,,,,70.0,10.0,129.0,56.0,,15.0,195,,18.0,2.0,3.0,25.0,,398,2.0,216.0,8.0,3.0,2.0,46.0,5.0,92.0,8.0,,75,1.0,705,111.0,232.0,178.0,6.0,,18.0,27.0,,17.0,1.0,3.0,9.0,25.0,18.0,,1.0,,,,3.0,169.0,59.0,2.0,46.0,,128.0,5.0,1.0,,146.0,,,95.0,,,,29.0,11.0,,91.0,,36.0,3.0,23.0,19.0,,15.0,9.0,8.0,,5.0,120,,393,5.0,164.0,28.0,291.0,,2.0,13.0,3.0,24.0,22.0,84.0,4.0,2.0,14.0,7.0,1.0,12.0,,1.0,5.0,38.0,,,,13.0,7.0,,,9.0,,8.0,147.0,25.0,8.0,,1.0,,,,,72432,37.0,9011.0,1550.0,,,,,9.0,,91.0,29.0,16.0,388.0,152.0,,3.0,,1845.0,810.0,,4.0,65.0,,211.0,70.0,,17.0,739.0,219.0,2.0,,15.0,18.0,,,34.0,24.0,,2.0,,5.0,541.0,281.0,,4.0,,2.0,,1.0,4.0,,212.0,179.0,2.0,,6.0,,,4.0,7.0,,361.0,,45.0,,2.0,,,,17.0,,,,,,45.0,,9.0,5.0,3.0,,15.0,,,,,1.0,2.0,,16279
_500m_16_days_VI_Quality_2019001_aid0001,aid0001,2019-01-01,1160,4527,25625,22315,4281.0,16329.0,5.0,352513,1310.0,951841,1456.0,65158.0,3536.0,36.0,64911,208.0,262239,1827.0,33842.0,2377.0,95.0,2224,60.0,9357,349.0,7504.0,491.0,,1797,25.0,4903,1454.0,1762.0,1504.0,,2740,,9380,74.0,1906.0,114.0,,3575,24.0,14613,171.0,5053.0,519.0,,645,133.0,3303,644.0,1060.0,408.0,2.0,2530,12087.0,3461.0,5.0,8424.0,25714.0,2041.0,5.0,3730.0,14130.0,1681.0,29.0,718.0,1150.0,514.0,,179.0,1387.0,631.0,2.0,41.0,717.0,159.0,,213.0,1170.0,483.0,,281.0,970.0,214.0,,55,746,1925,3198,1590.0,1817.0,25.0,12942,83.0,47880,25.0,4046.0,307.0,76,1409,9.0,20294,38.0,3814.0,367.0,115,,,922,10.0,1981.0,25.0,7.0,1008,4.0,5439,159.0,1448.0,318.0,15,214,962,455.0,7.0,187.0,290.0,168.0,12.0,35.0,549.0,379.0,11.0,1.0,16.0,40.0,,33.0,289.0,209.0,4.0,102,467,243,651,62.0,308.0,1761,949,,6857,2.0,832.0,9.0,747,87,,2425,18.0,786.0,88.0,119,25,,255.0,5.0,291.0,8.0,107.0,57,3.0,420,8.0,74.0,56.0,214,,7.0,,47.0,1.0,7.0,,17.0,,5.0,1.0,,115.0,542.0,87.0,156.0,66.0,187.0,35.0,6.0,7.0,467.0,114.0,21.0,18.0,33.0,48.0,11.0,13.0,127.0,6.0,40.0,,,,,557.0,1406.0,115320.0,7198.0,28257.0,6859.0,7.0,,63.0,5.0,,,360.0,135.0,20.0,961.0,1750.0,,484.0,,15473.0,3.0,11662.0,,1.0,,6.0,,,86.0,120.0,,11.0,902.0,649.0,,3.0,197.0,136.0,1.0,,,,,,,83.0,91.0,2.0,,,,,,59.0,183.0,6740.0,727.0,5898.0,322.0,1.0,,8.0,5.0,,35.0,68.0,,,11.0,4.0,19.0,1379.0,1284.0,,,8.0,29.0,,,9.0,7.0,,20.0,1273.0,173.0,703.0,120.0,15.0,,22.0,72.0,,,54.0,40.0,,,,9.0,2.0,,162.0,,37.0,,4.0,,,,176.0,231.0,50.0,24.0,,11.0,2.0,1.0,32.0,,1351,432.0,242.0,211.0,,889,64.0,5357,14.0,3602.0,28.0,,852,43.0,4514,81.0,1884.0,46.0,,121,7.0,1529.0,94.0,501.0,84.0,,114,7.0,818,813.0,390.0,421.0,,392,5.0,3907,18.0,1135.0,22.0,,1225,52.0,7387,137.0,1888.0,140.0,,240,59.0,2308,457.0,321.0,198.0,1.0,,361.0,70.0,,42.0,60.0,52.0,,107.0,303.0,33.0,,40.0,218.0,72.0,,13.0,658.0,114.0,,6.0,94.0,29.0,,127.0,733.0,137.0,4.0,140.0,836.0,114.0,1.0,,,42.0,31.0,142.0,16.0,,7.0,227,,36.0,,6.0,18.0,,399,,100.0,4.0,,,101.0,,71.0,,,142,5.0,651,199.0,186.0,150.0,8.0,,27.0,5.0,,10.0,1.0,,13.0,17.0,,1.0,1.0,3.0,7.0,,12.0,208.0,34.0,,18.0,,53.0,,10.0,11.0,69.0,4.0,,44.0,,,,21.0,,,76.0,,27.0,15.0,7.0,12.0,,8.0,11.0,13.0,,,13,,312,7.0,14.0,4.0,210.0,,8.0,47.0,1.0,13.0,,25.0,,27.0,,,,15.0,,17.0,,1.0,,,,16.0,3.0,,,9.0,,5.0,96.0,5.0,105.0,,,,3.0,,,72890,62.0,8412.0,1585.0,,,,,,,70.0,50.0,15.0,291.0,117.0,,17.0,,2540.0,1136.0,,2.0,18.0,,161.0,59.0,,33.0,484.0,244.0,,,17.0,19.0,,,45.0,30.0,,,,9.0,439.0,249.0,2.0,6.0,,3.0,,2.0,7.0,,257.0,183.0,,,13.0,,,1.0,12.0,,54.0,,4.0,38.0,38.0,,,,,,,,,,33.0,1.0,1.0,,1.0,,9.0,43.0,24.0,,,14.0,2.0,,16197
_500m_16_days_VI_Quality_2019017_aid0001,aid0001,2019-01-17,6382,20377,19719,13421,1105.0,6426.0,8.0,992880,765.0,430019,224.0,18400.0,179.0,72.0,198752,913.0,90305,352.0,10102.0,304.0,24.0,6283,243.0,10016,366.0,2919.0,235.0,,4824,535.0,2875,715.0,473.0,747.0,3.0,11037,17.0,4641,16.0,448.0,10.0,3.0,11243,21.0,8874,68.0,1574.0,56.0,1.0,1079,203.0,1703,151.0,349.0,130.0,,8778,4668.0,3267.0,9.0,5347.0,3020.0,1894.0,43.0,3983.0,1478.0,1141.0,1.0,1153.0,639.0,363.0,,581.0,689.0,538.0,,246.0,309.0,65.0,9.0,553.0,493.0,367.0,,527.0,279.0,207.0,1.0,351,1972,1448,1764,528.0,1249.0,19.0,37439,23.0,42654,17.0,3988.0,52.0,342,4751,9.0,7636,8.0,1878.0,162.0,37,176.0,2.0,652,9.0,263.0,35.0,3.0,2525,33.0,2584,74.0,726.0,196.0,23,569,423,432.0,8.0,255.0,319.0,99.0,36.0,53.0,145.0,247.0,12.0,4.0,1.0,27.0,1.0,96.0,193.0,158.0,9.0,805,522,779,554,42.0,293.0,2151,3425,,4741,3.0,794.0,37.0,697,522,,1731,6.0,237.0,46.0,40,21,,99.0,1.0,100.0,,,213,,222,9.0,65.0,63.0,97,,1.0,,21.0,2.0,6.0,,8.0,,1.0,,3.0,170.0,194.0,68.0,96.0,75.0,148.0,48.0,19.0,28.0,139.0,42.0,3.0,,23.0,23.0,,18.0,48.0,39.0,9.0,,,,,24155.0,4481.0,119951.0,16868.0,29857.0,3480.0,37.0,69.0,,,,33.0,234.0,38.0,314.0,1436.0,409.0,,6906.0,,20032.0,,15566.0,,,,,,106.0,80.0,7.0,,85.0,807.0,148.0,,504.0,249.0,167.0,8.0,,,,,3.0,63.0,98.0,180.0,,,,2.0,2.0,,1679.0,327.0,9838.0,2215.0,4723.0,529.0,4.0,,,,,35.0,,,18.0,23.0,14.0,172.0,2087.0,1209.0,3.0,55.0,37.0,41.0,,3.0,2.0,13.0,114.0,22.0,2470.0,214.0,406.0,159.0,124.0,,12.0,,,,175.0,25.0,,12.0,,19.0,21.0,,85.0,,70.0,,15.0,,,10.0,18.0,9.0,4.0,,,,,13.0,281.0,88.0,896,175.0,84.0,88.0,,3390,,5300,4.0,878.0,,,1575,2.0,3561,1.0,347.0,1.0,,654,31.0,1050.0,19.0,70.0,68.0,,304,384.0,655,415.0,96.0,308.0,1.0,2638,17.0,3130,4.0,231.0,1.0,,3444,37.0,4572,15.0,560.0,15.0,2.0,943,121.0,855,102.0,149.0,49.0,,76.0,184.0,36.0,2.0,52.0,21.0,53.0,,46.0,28.0,133.0,,106.0,87.0,113.0,2.0,257.0,291.0,132.0,,48.0,21.0,31.0,,236.0,203.0,267.0,7.0,513.0,298.0,111.0,3.0,33.0,,83.0,,16.0,6.0,,125.0,160,,20.0,,3.0,78.0,,450,,95.0,,1.0,10.0,57.0,,5.0,,,251,45.0,430,62.0,138.0,22.0,10.0,,9.0,4.0,3.0,,,,,,1.0,,7.0,,2.0,,49.0,75.0,17.0,5.0,27.0,,60.0,,2.0,2.0,104.0,6.0,,48.0,,,,19.0,26.0,,96.0,2.0,21.0,,35.0,,,6.0,,13.0,,4.0,75,,232,9.0,119.0,2.0,396.0,,,14.0,2.0,7.0,13.0,61.0,,2.0,,,2.0,4.0,,,4.0,,,,,,,,,2.0,,55.0,30.0,4.0,30.0,,,,,,,72659,2065.0,5622.0,1320.0,,,,5.0,,17.0,29.0,14.0,19.0,179.0,71.0,,759.0,,2516.0,1149.0,1.0,,3.0,20.0,107.0,38.0,4.0,62.0,299.0,58.0,,11.0,11.0,18.0,,61.0,40.0,21.0,,,5.0,31.0,595.0,179.0,,,2.0,4.0,12.0,1.0,1.0,70.0,288.0,130.0,4.0,,,,1.0,21.0,2.0,,102.0,,168.0,,,,,4.0,,,,6.0,6.0,,35.0,,8.0,,,,,3.0,,,2.0,,1.0,,16205
_500m_16_days_VI_Quality_2019033_aid0001,aid0001,2019-02-02,4684,71339,17896,92001,369.0,16643.0,1.0,1010545,463.0,107384,277.0,1669.0,35.0,138.0,139724,264.0,43035,278.0,4362.0,45.0,19.0,8445,146.0,5595,314.0,532.0,30.0,6.0,3741,8632.0,4376,16633.0,97.0,2311.0,,23342,13.0,3538,60.0,90.0,23.0,1.0,26293,54.0,12262,73.0,1176.0,57.0,6.0,5396,1327.0,5311,1550.0,1121.0,466.0,,11466,8924.0,2109.0,16.0,4264.0,286.0,74.0,28.0,1603.0,538.0,185.0,8.0,922.0,523.0,155.0,,887.0,1410.0,109.0,2.0,263.0,6.0,46.0,9.0,905.0,293.0,131.0,,1949.0,1924.0,548.0,5.0,254,5442,1440,10669,24.0,2722.0,11.0,49929,15.0,8436,29.0,144.0,,168,8583,18.0,5118,7.0,480.0,24.0,49,253.0,,792,113.0,351.0,6.0,,5607,573.0,4758,2361.0,602.0,437.0,30,991,1179,160.0,7.0,266.0,61.0,,16.0,128.0,17.0,29.0,11.0,,71.0,13.0,,128.0,208.0,112.0,5.0,1578,2059,59,3618,,756.0,1989,5180,1.0,530,30.0,,,226,972,,365,,8.0,,90,34,,67.0,14.0,,,1.0,714,67.0,294,22.0,34.0,1.0,242,,,,,9.0,2.0,,1.0,18.0,27.0,,,710.0,598.0,129.0,63.0,104.0,51.0,,11.0,25.0,9.0,,3.0,5.0,15.0,,,108.0,14.0,37.0,15.0,,7.0,,,198297.0,19379.0,90937.0,16599.0,3857.0,478.0,12.0,227.0,15.0,,,42.0,92.0,,464.0,143.0,,,38204.0,,34142.0,,1210.0,,1.0,17.0,,,24.0,26.0,,,373.0,829.0,11.0,2.0,98.0,78.0,11.0,,,,,,,28.0,33.0,,,,,,,,7081.0,1511.0,7067.0,602.0,236.0,70.0,1.0,19.0,7.0,,,5.0,,,,2.0,,5040.0,3828.0,87.0,3.0,6.0,4.0,1.0,,2.0,,,872.0,973.0,1029.0,494.0,107.0,89.0,78.0,,,,,,,,,,,,278.0,,224.0,,15.0,,6.0,,,19.0,53.0,8.0,5.0,,,3.0,,,308.0,1733.0,546,1652.0,,177.0,,5204,,840,2.0,,,,6090,1.0,2246,,283.0,,,1126,39.0,723.0,28.0,226.0,12.0,,486,6563.0,809,7312.0,14.0,1008.0,,4255,4.0,861,,12.0,,,11966,71.0,5433,19.0,561.0,,3.0,4368,974.0,4213,1004.0,906.0,235.0,1.0,164.0,155.0,,,29.0,1.0,2.0,,124.0,46.0,10.0,,243.0,69.0,67.0,,425.0,708.0,21.0,,48.0,21.0,,,382.0,102.0,30.0,3.0,1569.0,1457.0,395.0,,14.0,124.0,47.0,167.0,,9.0,,225.0,48,,,,3.0,292.0,,332,,,,3.0,16.0,68.0,,,,,615,462.0,538,1434.0,72.0,200.0,3.0,,17.0,,2.0,,,,9.0,,23.0,,,7.0,,,83.0,102.0,23.0,3.0,317.0,1.0,3.0,,9.0,,149.0,77.0,,17.0,,,,8.0,51.0,,101.0,,,,6.0,2.0,,4.0,,,,,101,88.0,96,65.0,30.0,14.0,213.0,,,,11.0,,,6.0,16.0,60.0,,11.0,11.0,,,1.0,,,,,16.0,14.0,,,,,,80.0,14.0,11.0,1.0,,,7.0,,,,73073,21637.0,11295.0,387.0,,4.0,3.0,,,,26.0,,99.0,129.0,,,9459.0,,7538.0,401.0,,,,13.0,12.0,,,551.0,1071.0,20.0,3.0,2.0,5.0,,,22.0,37.0,,11.0,,,1150.0,888.0,11.0,,,,,,,,984.0,788.0,57.0,1.0,,,,,,,131.0,49.0,,,,1.0,,,,,,,,42.0,,59.0,,,,12.0,,,,,,4.0,,,,16292
_500m_16_days_VI_Quality_2019049_aid0001,aid0001,2019-02-18,11636,82989,17692,32171,,,12.0,1030716,2499.0,53308,1658.0,,,928.0,241503,3069.0,36309,984.0,,,285.0,7017,337.0,6239,860.0,,,,3155,9885.0,2639,2671.0,,,1.0,17820,81.0,1781,19.0,,,7.0,23353,121.0,5220,53.0,,,5.0,3007,855.0,972,288.0,,,6.0,27657,7358.0,,37.0,24923.0,3026.0,,402.0,17519.0,2490.0,,52.0,2916.0,1053.0,,,2013.0,1195.0,,6.0,443.0,128.0,,3.0,1653.0,341.0,,5.0,2402.0,184.0,,2.0,514,4115,1374,3439,,1.0,17.0,60655,47.0,5240,37.0,,,1208,7578,260.0,3642,78.0,,,50,589.0,,1207,10.0,,,,3711,817.0,871,601.0,,,32,810,286,,20.0,1034.0,419.0,,124.0,208.0,142.0,,8.0,42.0,48.0,,,261.0,119.0,,15.0,453,1461,217,1011,,,3105,5773,,673,7.0,,,1158,838,18.0,367,34.0,,,595,438,,29.0,33.0,,,18.0,304,20.0,42,9.0,,,435,1.0,,,4.0,7.0,2.0,,81.0,1.0,7.0,,5.0,720.0,148.0,,170.0,191.0,67.0,,35.0,101.0,60.0,,5.0,74.0,77.0,,6.0,75.0,14.0,,37.0,,,,,288224.0,16969.0,83110.0,15041.0,,,30.0,11.0,,,11.0,99.0,76.0,,460.0,351.0,,,25961.0,,16715.0,,,,,,,,36.0,15.0,,,95.0,57.0,,,605.0,247.0,,,2.0,4.0,,,,211.0,88.0,,,12.0,,,,,11250.0,890.0,10844.0,821.0,,,22.0,,,,9.0,,,,,6.0,,4792.0,2883.0,,15.0,77.0,17.0,,1.0,10.0,74.0,,446.0,1876.0,126.0,792.0,,,184.0,,,,,20.0,,,,,8.0,,345.0,,71.0,,,,10.0,,,787.0,141.0,,34.0,,66.0,16.0,,15.0,1036.0,2444.0,1688,200.0,,,,3195,,1886,,,,,2246,3.0,3360,29.0,,,,884,47.0,939.0,47.0,,,,747,3688.0,978,888.0,,,1.0,4105,14.0,406,,,,,7819,33.0,2347,8.0,,,,1215,558.0,594,128.0,,,,923.0,183.0,,,50.0,135.0,,,70.0,176.0,,2.0,252.0,52.0,,,759.0,322.0,,1.0,63.0,5.0,,,421.0,105.0,,5.0,924.0,192.0,,5.0,13.0,41.0,45.0,52.0,,,,75.0,25,,,,1.0,35.0,,27,,,,,,26.0,,,,,290,440.0,96,267.0,,,1.0,2.0,10.0,,,,,,,2.0,,,,10.0,,,43.0,54.0,,,3.0,,167.0,,,,74.0,11.0,,,,,,,21.0,,,,,,9.0,,,3.0,,,,,130,21.0,48,11.0,,,263.0,,,,5.0,,,13.0,,,,,,,,,,,,,1.0,,,,3.0,,,79.0,,,39.0,,,1.0,,,,75609,12684.0,2728.0,,,,,8.0,,14.0,15.0,,176.0,67.0,,,9324.0,9.0,3586.0,,,11.0,,24.0,61.0,,,169.0,51.0,,1.0,10.0,,,,40.0,25.0,,4.0,,,471.0,316.0,,,,,,,,,780.0,454.0,,6.0,,,,4.0,8.0,,12.0,,,,,,,,,,,,,103.0,6.0,22.0,,,,14.0,77.0,,,2.0,,47.0,3.0,,5.0,16247
_500m_16_days_VI_Quality_2019065_aid0001,aid0001,2019-03-06,11887,43531,13695,20828,,,31.0,1368667,373.0,109562,48.0,,,755.0,172415,45.0,29601,64.0,,,154.0,10308,112.0,5486,86.0,,,10.0,3567,2495.0,2186,1809.0,,,2.0,20945,,2892,4.0,,,10.0,18878,25.0,5556,9.0,,,6.0,3157,158.0,950,134.0,,,12.0,6465,3825.0,,54.0,2847.0,483.0,,168.0,1390.0,396.0,,37.0,580.0,547.0,,,1617.0,955.0,,1.0,102.0,39.0,,30.0,299.0,194.0,,8.0,646.0,265.0,,18.0,188,2859,728,2048,,,40.0,78135,5.0,9849,,,,706,5148,1.0,3888,,,,42,83.0,,532,1.0,,,,4623,143.0,1108,149.0,,,45,426,442,,15.0,156.0,84.0,,42.0,32.0,180.0,,,,40.0,,,111.0,143.0,,,461,1091,869,759,,,3204,7685,,1353,,,,624,838,43.0,878,57.0,,,159,19,10.0,351.0,9.0,,,21.0,457,2.0,170,11.0,,,396,2.0,,,30.0,3.0,,,55.0,5.0,10.0,,26.0,822.0,230.0,,97.0,80.0,47.0,,9.0,66.0,75.0,,1.0,5.0,6.0,,,45.0,16.0,,3.0,,,,,170741.0,10713.0,82082.0,13467.0,,,63.0,,,,,32.0,39.0,,146.0,382.0,,4.0,26962.0,1.0,17438.0,,,,3.0,,,,6.0,,,,30.0,8.0,,17.0,261.0,315.0,,,,,,,,173.0,165.0,,,,,,,,9335.0,722.0,11160.0,1358.0,,,11.0,,,,,12.0,,,,,,1879.0,2677.0,,13.0,26.0,13.0,,,18.0,14.0,,2165.0,201.0,757.0,176.0,,,80.0,,,,,,,,,,30.0,,333.0,,200.0,,,,23.0,,,7.0,19.0,,,,1.0,,,,641.0,211.0,463,95.0,,,,3641,,1990,,,,,1727,14.0,763,,,,,504,15.0,214.0,,,,,373,672.0,287,213.0,,,,4666,,546,,,,,4775,45.0,788,1.0,,,,1134,128.0,239,49.0,,,1.0,218.0,59.0,,,4.0,9.0,,,11.0,19.0,,,82.0,60.0,,,518.0,155.0,,,13.0,4.0,,,114.0,31.0,,,389.0,84.0,,17.0,5.0,6.0,44.0,9.0,,,,175.0,24,,,,,91.0,,81,,,,2.0,,19.0,,,,,272,44.0,122,27.0,,,,,,,,,,,,,,,1.0,,,,25.0,20.0,,,26.0,,52.0,,,,85.0,30.0,,,,,,33.0,24.0,,35.0,,,,32.0,19.0,,20.0,,,,8.0,85,17.0,60,,,,139.0,10.0,,21.0,11.0,15.0,,39.0,5.0,5.0,,4.0,,,,,1.0,,,,1.0,1.0,,,,,,31.0,6.0,,23.0,,,,,,,72604,3133.0,1242.0,,,4.0,,,,,,,18.0,,,1.0,1761.0,,1074.0,,7.0,,,7.0,,,,52.0,10.0,,19.0,22.0,3.0,,,69.0,14.0,,,,,165.0,133.0,,,,,,,6.0,,158.0,139.0,,3.0,8.0,,,1.0,3.0,,100.0,37.0,,,,9.0,,,,,,,,48.0,,15.0,,,,32.0,,,,,,1.0,,,,16184
